"y";"c";"ncomp";"nperc";"area3";"sex";"anasc";"eta";"yearedu"
23415,254089;22800;1;1;1;1;1938;76;5
53358,998596;43200;4;3;1;1;1964;50;13
39013,151157;22800;2;2;1;1;1959;55;8
21774,825305;19820;1;1;1;2;1953;61;8
31838,568793;22900;2;2;1;1;1925;89;5
43425,428594;27400;5;2;1;1;1966;48;11
25602,007508;16800;2;1;1;2;1956;58;8
34417,787456;28800;2;2;1;1;1957;57;8
16904,12752;12700;1;1;1;1;1943;71;5
47420,800574;36000;3;2;1;1;1975;39;13
25425,289942;25000;1;1;1;1;1973;41;13
1000;11800;1;1;1;1;1983;31;8
15008,421357;15000;2;1;1;2;1978;36;8
93290,111862;51400;4;2;1;1;1957;57;8
22306,094767;19500;2;1;1;1;1945;69;5
55541,85763;36200;2;2;1;2;1956;58;13
20409,091489;22800;2;1;1;2;1940;74;5
46209,219849;32800;4;2;1;1;1955;59;18
68137,18923;49200;4;4;1;1;1954;60;8
46616,321529;33000;4;2;1;1;1966;48;8
21702,264833;16400;1;1;1;2;1929;85;5
31481,042045;32200;2;2;1;1;1955;59;11
14005,255082;14400;2;1;1;2;1974;40;13
47108,244257;36000;2;2;1;2;1950;64;8
23903,206794;15800;1;1;1;1;1954;60;8
24105,643166;16800;1;1;1;1;1950;64;8
19051,051994;9600;1;1;1;1;1968;46;8
52037,884918;27820;2;2;1;1;1957;57;8
24671,317146;16460;1;1;1;1;1937;77;5
43861,117518;19370;2;2;1;2;1957;57;8
102497,16507;44400;2;1;1;1;1948;66;16
14410,227806;19200;1;1;1;2;1994;20;18
39079,574437;33462;4;1;1;2;1980;34;18
13004,869461;11800;5;1;1;1;1972;42;8
68982,757874;64700;2;1;1;2;1964;50;13
37611,54893;25400;1;1;1;1;1934;80;5
58257,736352;18000;2;2;1;2;1962;52;11
35056,226598;19200;3;2;1;1;1936;78;5
67550,835978;33800;3;2;1;2;1959;55;16
65823,695772;60900;2;2;1;2;1975;39;18
78246,195718;46750;2;2;1;1;1941;73;13
111893,89874;43480;3;3;1;1;1949;65;18
106587,3691;75200;2;2;1;1;1935;79;18
6,8621092602;12000;2;1;1;2;1962;52;8
35645,961239;42900;1;1;1;2;1945;69;11
35670,940641;53200;1;1;1;2;1937;77;13
23500,89875;15250;1;1;1;2;1951;63;8
87018,859172;80500;2;2;1;1;1939;75;18
17029,252261;14250;1;1;1;1;1943;71;8
29318,539545;13200;3;3;1;2;1961;53;13
166835,74421;116400;2;2;1;1;1949;65;13
24018,886962;22100;3;1;1;1;1940;74;11
111013,83165;53000;2;2;1;1;1947;67;13
75428,104584;73300;2;2;1;2;1945;69;18
17400,632968;11300;5;3;1;2;1947;67;8
59435,416022;38400;4;2;1;1;1955;59;13
56694,815632;23370;2;2;1;1;1945;69;11
14010,889252;33440;1;1;1;1;1957;57;8
18208,431875;12750;4;1;1;1;1973;41;8
67183,804063;36850;2;2;1;1;1948;66;13
14338,185005;15600;1;1;1;2;1936;78;8
10800;25680;3;1;1;2;1972;42;8
49316,632038;68540;3;2;1;1;1953;61;13
35319,916891;26750;1;1;1;1;1960;54;13
34435,111913;27769,6;2;2;1;1;1967;47;21
47500;20200;2;2;1;2;1959;55;8
59448,590385;44900;1;1;1;2;1981;33;18
36483,72424;36565,397832;2;2;1;1;1975;39;18
67026,114254;31500;4;2;1;2;1967;47;21
60616,64684;42200;1;1;1;2;1979;35;21
65776,107567;34160;5;3;1;1;1958;56;8
68722,326842;32840;3;3;1;2;1971;43;13
47232,294206;54800;1;1;1;1;1971;43;18
7402,1452819;8280;3;1;1;2;1975;39;13
20003,920058;20100;1;1;1;1;1957;57;8
31405,808026;20100;1;1;1;1;1983;31;13
43725,108859;23700;1;1;1;1;1970;44;18
13009,538425;11160;1;1;1;2;1942;72;13
46005,419399;40800;3;3;1;1;1972;42;8
23044,302659;15680;1;1;1;2;1979;35;18
37169,746747;38800;2;1;1;1;1977;37;8
40400,909668;38600;2;2;1;2;1970;44;18
54921,902368;35800;2;1;1;2;1974;40;13
68906,915816;53900;2;2;1;1;1980;34;18
26151,4079;22550;1;1;1;1;1981;33;13
20405,484645;14400;1;1;1;1;1972;42;13
19226,194612;13900;1;1;1;1;1977;37;13
4500;8600;1;1;1;1;1987;27;11
17205,965718;12600;2;2;1;1;1992;22;8
35656,820074;41480;1;1;1;1;1985;29;18
21003,665282;37240;3;1;1;1;1981;33;8
29401,832641;45800;3;2;1;1;1973;41;13
72026,81165;38060;2;2;1;2;1981;33;13
29119,414502;26500;2;1;1;2;1981;33;18
85361,31941;82000;4;1;1;1;1957;57;18
32896,332949;17480;1;1;1;2;1990;24;18
29626,192811;36700;1;1;1;2;1989;25;18
44910,924916;37000;2;2;1;1;1943;71;13
27641,705284;17500;1;1;1;1;1941;73;5
28074,19942;27800;1;1;1;2;1961;53;11
24753,532249;15800;1;1;1;2;1955;59;13
30425,275632;28500;1;1;1;1;1949;65;13
96238,380649;24000;3;2;1;1;1948;66;11
26000;20400;1;1;1;1;1964;50;18
35140;20600;2;2;1;1;1949;65;8
16900;12600;2;1;1;1;1954;60;5
17001,47956;18550;2;1;1;2;1969;45;13
28405,77246;20400;1;1;1;1;1954;60;18
27975,398297;18000;1;1;1;2;1944;70;5
71493,433003;58100;2;2;1;1;1945;69;18
36465,747153;22500;2;2;1;1;1945;69;8
24119,362532;24400;2;1;1;1;1945;69;8
13550;13200;1;1;1;2;1936;78;5
16284,716229;13200;1;1;1;2;1936;78;13
41021,50874;27100;2;2;1;1;1927;87;8
17266,174816;11400;1;1;1;2;1926;88;5
65103,37916;37300;2;2;1;2;1957;57;13
26053,665282;21360;2;2;1;1;1943;71;11
0;10200;1;1;1;1;1969;45;11
17718,470558;19500;1;1;1;2;1931;83;5
11700;9000;3;2;1;1;1950;64;5
15324,04654;12100;1;1;1;2;1935;79;5
32609,89626;20880;3;2;1;1;1962;52;8
22320;14400;2;1;1;2;1968;46;8
40005,171505;30700;4;2;1;1;1967;47;13
15800;15600;3;2;1;1;1962;52;5
18822,676111;25200;1;1;1;2;1930;84;13
15110,483066;16900;1;1;1;2;1931;83;5
29309,776732;26600;1;1;1;2;1933;81;5
21674,48101;24400;2;1;1;1;1954;60;8
50542,232533;26400;2;2;1;2;1950;64;8
32472,034046;33020;3;3;1;1;1965;49;8
5800;13100;1;1;1;1;1975;39;13
16227,486411;16600;3;1;1;1;1971;43;8
17102,186646;7800;1;1;1;2;1959;55;8
37667,124563;42400;2;2;1;1;1975;39;13
39069,67721;18000;2;2;1;2;1986;28;13
31032,717063;27900;2;2;1;2;1945;69;8
9001,8655505;11960;1;1;1;1;1969;45;5
23704,292172;24900;1;1;1;1;1955;59;8
55064,214142;37200;3;3;1;1;1952;62;8
25246,067359;15600;1;1;1;2;1934;80;5
10668,60419;18000;1;1;1;2;1931;83;5
27511,735789;19200;2;1;1;1;1944;70;8
22965,929857;15000;1;1;1;2;1934;80;5
20805,16405;26600;3;3;1;2;1987;27;13
34672,821688;23400;2;2;1;1;1950;64;8
23835,922272;19200;1;1;1;2;1966;48;13
42825,101724;31900;2;2;1;2;1965;49;13
20516,52832;19600;4;1;1;1;1973;41;11
19203,849574;9400;1;1;1;2;1924;90;5
37004,076461;25200;3;2;1;1;1958;56;8
35011,932064;22800;2;2;1;1;1958;56;8
56007,752878;28640;3;3;1;1;1957;57;13
37506,814074;34800;2;2;1;1;1952;62;13
42547,558671;30000;3;2;1;2;1960;54;8
18405,341429;17500;1;1;1;2;1985;29;13
22905,977799;14400;1;1;1;1;1986;28;13
18809,642187;12000;1;1;1;2;1982;32;13
5,3184099595;18700;6;1;1;2;1981;33;8
20817,230642;13200;1;1;1;2;1972;42;13
16027,533745;14400;1;1;1;2;1988;26;18
18026,283768;12720;1;1;1;2;1962;52;11
36994,284853;31200;2;1;1;1;1950;64;13
14951,832641;18600;1;1;1;2;1939;75;5
5824;9864;3;1;1;1;1947;67;5
7803,2987534;9000;1;1;1;2;1940;74;5
67422,284281;44400;2;2;1;1;1950;64;18
92970,744977;58171,646039;4;3;1;1;1962;52;13
17800,733056;16482;4;2;1;1;1949;65;13
18500;17500;4;1;1;2;1975;39;11
21709,958446;12000;1;1;1;1;1938;76;8
40656,569707;29300;1;1;1;1;1933;81;18
13969,640349;10440;1;1;1;2;1923;91;5
20043,983378;17160;1;1;1;1;1971;43;8
22827,489611;11199;1;1;1;2;1986;28;18
9000;5800;1;1;1;1;1983;31;8
14273,265282;9669,6;1;1;1;2;1984;30;8
26634,53182;10200;1;1;1;1;1972;42;8
23840,318097;9600;1;1;1;2;1956;58;11
14342,32;3642,32;1;1;1;1;1970;44;5
25162,898806;43000;2;1;1;1;1949;65;5
57538,469367;57850;3;3;1;1;1947;67;5
65381,756413;17000;2;2;1;1;1942;72;18
52001,2019;15600;3;3;1;1;1962;52;18
21714,424391;20840;2;1;1;1;1939;75;5
3450;2400;1;1;1;1;1966;48;8
37278,284853;30350;4;2;1;1;1975;39;13
17005,047817;10800;4;1;1;2;1980;34;8
13000,733056;10560;1;1;1;1;1980;34;8
28116,193257;18000;2;2;1;2;1950;64;5
22439,990457;30000;2;1;1;1;1946;68;5
25778,702662;15600;2;2;1;1;1948;66;5
31012,039886;19150;3;3;1;1;1955;59;8
28754,032948;12000;3;2;1;1;1958;56;11
44025,984649;26700;3;2;1;1;1968;46;11
28205,919382;20440;2;2;1;1;1939;75;5
16516,225686;11760;1;1;1;2;1933;81;5
18201,490274;12940;3;1;1;1;1969;45;11
17423,646668;13200;2;1;1;1;1952;62;8
19153,233928;12000;1;1;1;2;1930;84;8
46803,240816;21600;3;3;1;1;1946;68;8
15305,722275;12500;1;1;1;2;1955;59;8
23712,881922;19900;1;1;1;1;1967;47;13
15618,156779;9000;1;1;1;2;1960;54;8
15369,640349;12000;1;1;1;2;1934;80;5
23718,700837;21600;1;1;1;2;1929;85;0
24840,876486;13200;1;1;1;2;1956;58;13
25820,636194;24700;2;2;1;1;1950;64;11
26956,569707;26400;2;2;1;1;1927;87;13
18524,979223;16804;1;1;1;2;1939;75;5
33810,995845;38400;2;2;1;1;1966;48;8
48038,243299;31600;4;2;1;1;1957;57;11
8700;8400;1;1;1;2;1961;53;8
60504,824402;26400;1;1;1;1;1946;68;18
24997,914951;20340;3;3;1;2;1939;75;5
39258,764286;18000;2;2;1;2;1940;74;8
22210,044829;18000;2;2;1;1;1938;76;8
34034,074036;22800;1;1;1;1;1946;68;8
9116,4803795;12700;2;1;1;2;1939;75;8
54067,757735;36300;3;1;1;2;1961;53;18
27000;20850;2;2;1;2;1980;34;11
40045,479051;26900;1;1;1;1;1971;43;18
7500;9600;1;1;1;1;1944;70;8
33022,420116;22000;2;2;1;2;1959;55;11
13023,368643;22250;2;1;1;2;1971;43;8
30061,248575;26900;1;1;1;2;1975;39;18
20016,414983;17200;1;1;1;1;1989;25;18
19848,560796;10600;1;1;1;2;1982;32;18
118762,73236;33600;2;1;1;1;1958;56;13
22013,274889;12312;1;1;1;2;1941;73;5
23486,652815;22200;1;1;1;1;1952;62;8
45652,799734;16800;3;3;1;1;1942;72;5
23987,069336;22156;2;2;1;2;1949;65;0
23018,326408;26520;1;1;1;2;1973;41;11
30188,035528;25000;1;1;1;2;1951;63;18
16718,326408;10300;1;1;1;1;1971;43;8
15895,384622;15000;1;1;1;1;1942;72;13
21573,30563;25900;1;1;1;2;1948;66;8
47141,625203;45700;2;1;1;1;1939;75;13
44184,796955;53900;3;2;1;1;1941;73;8
11767,872718;16240;1;1;1;2;1933;81;8
26141,265941;28400;2;1;1;1;1950;64;11
54471,331751;35069,6;2;2;1;2;1948;66;18
64138,805156;54400;4;3;1;1;1955;59;8
28060,205418;25700;1;1;1;2;1956;58;13
42354,42228;32929,6;2;2;1;1;1961;53;8
63185,3233;40800;3;2;1;1;1960;54;13
19256,235948;16800;1;1;1;2;1938;76;5
22658,535015;28300;1;1;1;2;1935;79;5
33759,958446;51600;2;2;1;1;1937;77;8
6500;7680;1;1;1;2;1930;84;5
15605,936305;23400;2;1;1;1;1955;59;18
24752,692588;22800;1;1;1;2;1950;64;21
24366,528152;30100;1;1;1;2;1961;53;11
48428,857113;53800;4;2;1;2;1969;45;13
437609,95845;144000;3;2;1;1;1942;72;18
14003,665282;15000;3;2;1;1;1982;32;18
46010,111475;40000;3;2;1;1;1955;59;11
17003,665282;20400;3;1;1;1;1966;48;18
42849,847829;21600;3;3;1;1;1950;64;8
42999,958446;21600;2;2;1;1;1960;54;8
27025,656971;29900;1;1;1;1;1963;51;8
19898,326408;25100;1;1;1;2;1947;67;5
28051,313941;19200;2;2;1;1;1940;74;5
189149,82433;193500;1;1;1;2;1941;73;5
24652,274487;27600;1;1;1;2;1949;65;5
28184,615768;21600;2;2;1;1;1938;76;5
45434,979223;48600;2;2;1;1;1943;71;13
19566,493767;24900;1;1;1;2;1923;91;5
17080;16200;1;1;1;2;1930;84;5
21610,995845;18000;1;1;1;2;1928;86;5
33346,876859;40680;2;2;1;2;1955;59;13
28625,656971;22300;1;1;1;1;1960;54;8
9109,1632038;13240;1;1;1;2;1933;81;8
15070,733056;13840;1;1;1;1;1947;67;5
14321,991689;23400;1;1;1;2;1923;91;5
24804,979223;21700;1;1;1;2;1938;76;5
40717,387408;25200;3;2;1;1;1944;70;5
13294,661126;29400;1;1;1;2;1925;89;5
96058,644504;58800;4;4;1;1;1956;58;8
49067,807708;30000;4;3;1;2;1966;48;11
17407,330563;21200;1;1;1;1;1969;45;18
28897,567248;32400;1;1;1;1;1979;35;11
16416,493767;19160;1;1;1;2;1961;53;8
28022,358217;31200;2;1;1;1;1954;60;11
29349,435943;21600;1;1;1;2;1930;84;11
16019,163204;20960;1;1;1;2;1933;81;5
67172,268232;64000;6;3;1;1;1959;55;8
15760,995845;14400;1;1;1;2;1924;90;5
16401,832641;15600;1;1;1;1;1946;68;5
37091,632038;38800;5;3;1;1;1964;50;11
46065,975067;36000;5;2;1;1;1962;52;11
23623,82433;26100;1;1;1;2;1965;49;11
30647,64866;35500;1;1;1;1;1967;47;13
24616,493767;25200;4;1;1;1;1990;24;11
15518,326408;26800;1;1;1;1;1969;45;8
28418,326408;39200;4;1;1;2;1979;35;16
25010,995845;29000;1;1;1;1;1972;42;13
13930;13200;1;1;1;2;1930;84;5
40854,979223;55100;2;1;1;1;1939;75;13
20920,95429;18000;1;1;1;2;1958;56;11
21640,318097;22300;1;1;1;1;1947;67;8
18531,497922;20400;2;1;1;2;1934;80;5
27005,497922;35400;1;1;1;1;1951;63;11
23062,828485;22300;1;1;1;2;1947;67;11
19656,652815;23800;1;1;1;2;1955;59;11
30104,979223;30000;2;2;1;1;1949;65;8
25669,53795;21600;1;1;1;2;1944;70;8
12883,264076;14200;2;1;1;2;1927;87;5
19594,58275;22800;2;2;1;1;1936;78;11
24554,979223;20400;1;1;1;1;1968;46;8
32254,979223;33600;2;2;1;2;1949;65;8
15800;18200;1;1;1;2;1927;87;5
14003,665282;17200;3;1;1;2;1991;23;11
38041,632038;32750;2;2;1;2;1952;62;8
41425,656971;31400;2;2;1;1;1946;68;5
34167,652815;51400;2;2;1;2;1953;61;8
34753,101224;34000;2;2;1;1;1947;67;8
33846,766506;33900;2;2;1;1;1935;79;5
27299,958446;27600;1;1;1;2;1945;69;13
6001,0995845;12600;1;1;1;2;1961;53;11
65725,447779;31200;4;4;1;2;1932;82;13
95725,498089;64000;3;3;1;2;1941;73;18
23000;12000;1;1;1;2;1938;76;8
42541,169295;32300;2;2;1;1;1939;75;5
36674,977543;23400;3;3;1;2;1956;58;5
35017,661267;28200;2;2;1;1;1940;74;5
26706,41093;18000;1;1;1;2;1934;80;13
34611,592416;25200;2;2;1;1;1934;80;5
100388,54279;53240;2;2;1;2;1933;81;18
16418,111797;12000;1;1;1;2;1944;70;5
17663,298237;22800;1;1;1;2;1943;71;18
26804,001466;28400;2;2;1;2;1937;77;8
19536,652815;18000;1;1;1;1;1932;82;5
13000;16080;1;1;1;1;1941;73;5
34276,262632;49400;1;1;1;2;1925;89;13
6507,330563;4416;1;1;1;2;1940;74;5
76099,475554;27800;1;1;1;2;1955;59;18
38089,869169;36000;3;2;1;2;1959;55;16
14013,623565;15168;6;1;1;1;1962;52;8
19895,979471;15560;1;1;1;2;1935;79;11
15054,979223;13220;1;1;1;1;1985;29;18
17810,485648;12000;1;1;1;1;1930;84;5
14000;9600;1;1;1;2;1930;84;5
20436,652815;16800;2;2;1;1;1930;84;5
122109,36844;89800;5;4;1;1;1955;59;18
78318,326408;48000;3;3;1;1;1952;62;13
19071,159288;20100;1;1;1;2;1935;79;5
26952,632547;13200;2;2;1;1;1948;66;11
18359,958446;16800;1;1;1;2;1952;62;11
36353,92807;21000;3;2;1;1;1960;54;8
14719,12165;12600;1;1;1;2;1926;88;0
19927,303348;15000;1;1;1;1;1938;76;5
22407,697091;15000;3;1;1;1;1962;52;8
17549,083105;15600;5;1;1;1;1970;44;5
16709,89626;13200;1;1;1;2;1974;40;8
36840,594639;25200;3;2;1;2;1978;36;11
57925,154425;37700;4;2;1;2;1977;37;11
58654,468689;40800;4;4;1;2;1938;76;5
30022,724745;19200;2;1;1;1;1936;78;13
18707,330563;14400;1;1;1;2;1934;80;5
38427,489611;17800;2;2;1;1;1943;71;11
23818,326408;14800;2;1;1;1;1955;59;8
12507,330563;11540;2;1;1;1;1931;83;5
20711,782383;13600;2;1;1;1;1940;74;5
28777,086797;21700;2;2;1;1;1939;75;5
38297,146739;29800;2;2;1;1;1951;63;8
29227,026143;21800;1;1;1;1;1940;74;8
44913,583732;28200;2;2;1;1;1952;62;13
35445,857545;23400;2;2;1;1;1950;64;8
36619,539009;23400;2;2;1;1;1938;76;5
41194,877982;60400;3;2;1;2;1979;35;11
57357,30866;39600;2;2;1;1;1958;56;18
34902,199169;22350;2;2;1;2;1930;84;5
36774,389925;24000;2;2;1;1;1938;76;8
18155,122323;20200;1;1;1;2;1925;89;5
44871,154893;39600;2;2;1;1;1947;67;11
28931,701686;18400;2;2;1;1;1948;66;5
20382,989071;14400;1;1;1;2;1938;76;5
43599,58504;39700;3;2;1;1;1969;45;13
32710,995845;25500;2;2;1;2;1939;75;5
22045,36925;14400;1;1;1;2;1940;74;5
45368,485456;30000;3;3;1;2;1948;66;5
21104,979223;22000;1;1;1;2;1965;49;8
29572,828485;34600;2;2;1;1;1941;73;5
38940,267427;31200;4;2;1;2;1961;53;8
34916,493767;36200;4;2;1;2;1959;55;8
35618,326408;24600;2;2;1;1;1944;70;5
22367,807708;19800;3;2;1;2;1919;95;0
57394,625941;20400;3;2;1;2;1925;89;5
12705,497922;8100;1;1;1;2;1939;75;5
21614,661126;13400;3;2;1;1;1938;76;5
31850,276542;25400;1;1;1;1;1954;60;8
32863,983378;20200;3;3;1;1;1952;62;8
21273,682379;19200;1;1;1;2;1956;58;16
26153,665282;22800;1;1;1;1;1948;66;13
46874,090712;33040;4;3;1;1;1953;61;13
45231,632038;14800;2;2;1;1;1943;71;5
35900;25200;2;2;1;1;1940;74;8
38107,330563;30500;5;2;1;1;1968;46;13
10545,243681;18070;5;2;1;1;1962;52;8
26628,095231;24000;2;2;1;1;1960;54;8
58212,271355;50200;2;2;1;1;1968;46;18
19004,764866;25200;5;1;1;1;1976;38;8
15042,305778;8900;1;1;1;2;1927;87;5
7835,9688342;6000;1;1;1;2;1932;82;5
38760,073157;36900;2;1;1;1;1949;65;13
68721,090522;44600;7;5;1;1;1965;49;8
59154,304384;31200;3;2;1;1;1930;84;13
24060,484183;19200;2;1;1;1;1954;60;8
29754,281546;38400;2;2;1;2;1971;43;13
21527,394911;20800;1;1;1;1;1955;59;11
10080;10080;1;1;1;1;1958;56;5
21284,301475;24100;2;1;1;1;1963;51;13
55385,405866;54800;3;2;1;2;1957;57;18
23387,330563;16200;2;2;1;1;1980;34;11
14018,326408;11000;1;1;1;1;1994;20;8
801,83264076;5600;1;1;1;1;1977;37;11
102200,92292;43600;3;3;1;2;1957;57;11
28643,667209;72300;3;1;1;2;1958;56;18
22870;19800;4;1;1;1;1955;59;8
36550,216044;28400;2;2;1;1;1939;75;8
18647,051859;16200;1;1;1;1;1944;70;5
22000,457558;20400;1;1;1;2;1965;49;8
541879,16322;57000;5;1;1;1;1967;47;21
39233,189663;28996;5;2;1;1;1967;47;11
45002,489175;28000;3;2;1;1;1964;50;13
26157,265114;13600;2;2;1;1;1938;76;5
22052,21735;18800;1;1;1;1;1937;77;13
24962,480559;17200;1;1;1;1;1965;49;18
20782,408664;14400;3;1;1;2;1966;48;11
53986,654243;40700;2;2;1;1;1937;77;13
5203,6652815;6500;1;1;1;2;1969;45;8
27503,361077;21050;4;2;1;1;1964;50;11
23013,92807;17900;6;1;1;2;1975;39;11
22200;10300;1;1;1;2;1959;55;13
13500;10200;2;1;1;2;1969;45;13
22916,493767;19800;2;1;1;2;1972;42;11
16413,611021;10320;1;1;1;1;1978;36;8
20835,081868;33100;2;2;1;1;1963;51;13
16010,995845;13800;1;1;1;2;1961;53;11
7801,6933696;8000;1;1;1;2;1948;66;11
34643,264076;45400;2;2;1;1;1943;71;13
42800,60295;68900;2;2;1;1;1948;66;11
27603,14523;33000;2;2;1;1;1937;77;5
13137,64866;9600;2;1;1;1;1924;90;5
15636,652815;8640;1;1;1;2;1936;78;5
29532,034189;24400;1;1;1;2;1943;71;8
5605,4979223;3960;1;1;1;2;1973;41;11
18220,159048;17860;1;1;1;1;1991;23;13
16429,322252;26900;1;1;1;1;1989;25;16
38676,652815;25300;2;2;1;1;1948;66;8
28427,26908;26000;1;1;1;1;1953;61;8
30000;18000;3;3;1;1;1962;52;8
24336,652815;16800;2;1;1;2;1966;48;13
66529,322252;33300;4;4;1;1;1957;57;11
21112,930031;15000;1;1;1;1;1972;42;13
19007,330563;15440;1;1;1;2;1967;47;16
18976,652815;15600;2;2;1;2;1932;82;5
15612,828485;16860;1;1;1;1;1963;51;5
30018,326408;20400;6;3;1;1;1958;56;8
11327,489611;14660;1;1;1;2;1968;46;13
7300;8400;1;1;1;1;1980;34;13
22018,326408;24600;2;2;1;1;1990;24;13
19764,820174;22860;3;2;1;2;1983;31;13
4800;7200;7;1;1;1;1950;64;5
40973,30563;27800;1;1;1;1;1957;57;13
14503,665282;17400;2;1;1;2;1968;46;13
21760,455809;21400;1;1;1;1;1943;71;5
97868,457835;55100;3;2;1;1;1954;60;18
21598,962601;17760;1;1;1;1;1978;36;13
28035,615416;23700;1;1;1;1;1965;49;8
22149,163204;27080;3;2;1;1;1945;69;5
35116,197434;31700;1;1;1;1;1942;72;18
77543,264076;45400;4;3;1;1;1950;64;11
16620,252056;21700;1;1;1;2;1923;91;5
33409,263368;24000;1;1;1;1;1944;70;13
30862,076152;18000;2;1;1;1;1940;74;13
36930,000814;19200;4;4;1;1;1945;69;5
50523,731056;16000;4;3;1;1;1952;62;13
19927,328197;12000;2;1;1;1;1954;60;8
16091,864565;10600;1;1;1;1;1948;66;5
11804,149075;17300;1;1;1;2;1941;73;5
34813,03415;13600;1;1;1;1;1964;50;8
26078,636333;31200;3;1;1;2;1971;43;11
43215,154893;18000;3;3;1;1;1938;76;5
21189,64866;13920;2;2;1;1;1935;79;5
25543,495293;20000;1;1;1;2;1953;61;8
40457,30563;53140;2;2;1;1;1955;59;8
25373,410278;16650;2;2;1;1;1954;60;5
59073,655076;19600;2;2;1;1;1947;67;8
13505;10985;1;1;1;2;1935;79;0
28118,326408;21100;2;1;1;2;1959;55;11
25976,652815;18000;2;2;1;1;1933;81;0
44165,975067;32640;2;2;1;1;1959;55;13
20388,82433;12000;1;1;1;2;1942;72;5
31269,047389;10800;2;2;1;1;1936;78;13
39061,327536;10200;3;3;1;1;1964;50;11
28860,464697;12400;2;2;1;1;1941;73;8
24063,825962;25400;2;1;1;1;1953;61;5
30106,246993;17400;4;2;1;1;1960;54;11
38418,326408;30400;2;2;1;1;1948;66;5
28018,326408;24000;2;2;1;1;1939;75;8
7800;8500;2;1;1;1;1947;67;8
36642,526799;15000;1;1;1;1;1952;62;11
46994,335516;41700;4;1;1;1;1959;55;13
16160,995845;9240;1;1;1;2;1927;87;5
34957,75068;26300;2;2;1;2;1935;79;8
17988,243299;12400;1;1;1;2;1921;93;5
18025,656971;13600;1;1;1;2;1963;51;11
17715,326586;18000;4;1;1;2;1970;44;13
56132,987534;21900;3;3;1;1;1982;32;13
30587,511987;20400;3;1;1;1;1968;46;8
25145,740577;20400;2;1;1;1;1952;62;8
27462,511915;22800;3;1;1;1;1984;30;13
6229,0832081;32400;1;1;1;1;1950;64;18
43357,330563;31300;4;2;1;1;1969;45;8
23561,612109;34800;3;1;1;1;1945;69;8
43232,987534;27350;2;2;1;2;1971;43;13
37864,928553;28800;3;1;1;1;1972;42;13
40703,665282;37200;3;2;1;1;1982;32;8
6656,1644039;8520;1;1;1;2;1940;74;5
63030,294115;40740;4;2;1;1;1969;45;18
33201,773682;16560;2;2;1;1;1950;64;18
16383,438021;12500;1;1;1;2;1932;82;5
30503,104148;24000;3;1;1;2;1964;50;13
37349,642776;25100;1;1;1;1;1961;53;13
17000;20000;2;1;1;2;1971;43;21
18664,661126;11000;1;1;1;1;1934;80;8
83130,59701;29700;3;3;1;1;1941;73;5
49036,652815;28110;3;3;1;1;1961;53;13
37225,047073;12000;2;2;1;1;1956;58;11
43300;28000;5;2;1;1;1957;57;8
52757,161335;32300;2;2;1;1;1951;63;18
35670,942994;24100;3;2;1;1;1965;49;13
46584,299307;15600;3;2;1;1;1964;50;11
12062,280068;12600;2;1;1;1;1956;58;8
31281,663894;13200;3;2;1;2;1940;74;5
33706,999111;10800;2;2;1;1;1926;88;8
23442,301666;9000;1;1;1;2;1946;68;5
16805,421615;13460;1;1;1;2;1935;79;8
24117,532158;18260;1;1;1;2;1947;67;11
38162,309786;22200;2;2;1;1;1942;72;5
16733,844941;13900;2;1;1;2;1953;61;11
66283,013432;28800;5;4;1;1;1960;54;11
14770,937554;12700;1;1;1;1;1943;71;5
11001,925756;11000;1;1;1;2;1930;84;5
16006,477567;10560;4;1;1;2;1972;42;13
30812,230618;30000;1;1;1;1;1968;46;13
33210,995845;30100;2;1;1;1;1947;67;8
66376,486598;30000;4;2;1;1;1953;61;13
35157,911448;28800;3;1;1;1;1945;69;5
18058,644504;12600;1;1;1;1;1964;50;8
14436,725933;8960;2;1;1;1;1937;77;5
30400;41800;1;1;1;2;1941;73;8
66360,323438;33060;2;2;1;1;1951;63;13
45192,309786;25800;3;2;1;2;1924;90;5
23570;21100;3;2;1;1;1943;71;5
19235,200358;18000;1;1;1;2;1946;68;8
18014,662885;8400;1;1;1;2;1942;72;5
40653,244692;24000;2;2;1;2;1958;56;8
42036,37166;20800;2;2;1;1;1949;65;13
42255,101734;19800;2;2;1;2;1963;51;13
37688,151059;13880;2;2;1;2;1965;49;13
11654,310185;12480;1;1;1;1;1950;64;5
36188,326408;21600;4;3;1;1;1950;64;5
31929,322252;27900;1;1;1;1;1937;77;5
31920,221234;24000;2;2;1;1;1934;80;8
30462,565697;32100;2;2;1;1;1935;79;5
23906,230979;25400;2;1;1;1;1955;59;8
30503,665282;12000;2;1;1;1;1950;64;13
21005,497922;19500;2;1;1;1;1939;75;5
22834,597507;13900;2;2;1;1;1947;67;5
39022,724745;12000;4;2;1;1;1976;38;13
31120,260594;14100;1;1;1;2;1971;43;18
15008,430148;12200;1;1;1;1;1951;63;5
20794;19200;2;2;1;1;1948;66;5
21840,896247;20500;1;1;1;2;1946;68;8
56213,65898;58650;3;2;1;2;1970;44;13
46646,611261;36400;2;2;1;1;1958;56;16
26769,640349;71100;2;2;1;1;1979;35;16
8034,0869614;8050;1;1;1;2;1977;37;11
26200;30000;4;2;1;1;1970;44;13
12601,504646;7800;1;1;1;2;1936;78;5
